Project;Method;ReleaseID;LOC;CyclomaticComplexity;CognitiveComplexity;Number of Smells;ParameterCount;NestingDepth;StatementCount;LocalVariableCount;ReturnTypeComplexity;MethodHistories;StmtAdded;StmtDeleted;Churn;DistinctAuthors;Bugginess
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasRegion;4.0.0;2;1;0;0;0;0;1;0;1;4;7;0;7;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRegion;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasSeqId;4.0.0;2;1;0;0;0;0;1;0;1;4;7;0;7;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSeqId;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/initFields;4.0.0;1;1;0;0;0;0;0;0;1;3;3;0;3;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized;4.0.0;6;3;2;1;0;1;3;0;1;4;16;0;16;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/writeTo;4.0.0;7;3;2;0;1;1;4;0;1;4;37;0;37;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSerializedSize;4.0.0;12;4;3;0;0;1;8;1;1;4;59;0;59;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;1;0;1;0;1;4;14;0;14;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;2;0;1;0;1;4;22;0;22;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;1;0;1;0;1;4;12;0;12;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;2;0;1;0;1;4;24;0;24;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;1;0;1;0;1;4;12;0;12;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;2;0;1;0;1;4;24;0;24;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseDelimitedFrom;4.0.0;6;2;1;0;1;1;2;1;1;4;26;0;26;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseDelimitedFrom;4.0.0;6;2;1;0;2;1;2;1;1;4;35;0;35;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;1;0;1;0;1;4;16;0;16;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;2;0;1;0;1;4;22;0;22;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilderForType;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder;4.0.0;2;1;0;0;1;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/toBuilder;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create;4.0.0;4;1;0;1;0;0;3;1;1;4;14;0;14;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetResult;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clear;4.0.0;5;2;1;0;0;1;3;0;1;4;25;0;25;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone;4.0.0;2;1;0;1;0;0;1;0;1;4;7;0;7;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptorForType;4.0.0;2;1;0;0;0;0;1;0;1;4;11;0;11;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstanceForType;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/build;4.0.0;4;2;1;0;0;1;2;0;1;4;19;0;19;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed;4.0.0;4;2;1;1;0;1;2;0;1;4;24;0;24;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildPartial;4.0.0;6;2;1;0;0;1;4;1;1;3;24;0;24;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;6;2;1;0;1;1;1;0;1;4;24;0;24;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;9;4;3;0;1;1;5;0;1;4;37;0;37;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;19;7;5;1;2;3;2;2;1;3;93;0;93;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasRegion;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRegion;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setRegion;4.0.0;6;2;1;2;1;1;4;0;1;3;21;0;21;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearRegion;4.0.0;4;1;0;1;0;0;3;0;1;3;12;0;12;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasSeqId;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSeqId;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setSeqId;4.0.0;4;1;0;0;1;0;3;0;1;3;12;0;12;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearSeqId;4.0.0;4;1;0;0;0;0;3;0;1;3;12;0;12;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstance;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstanceForType;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptor;4.0.0;2;1;0;0;0;0;1;0;1;4;12;0;12;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetFieldAccessorTable;4.0.0;2;1;0;0;0;0;1;0;1;4;10;0;10;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasLocalComponent;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getLocalComponent;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRemoteComponentsList;4.0.0;2;1;0;0;0;0;1;0;2;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRemoteComponentsCount;4.0.0;2;1;0;0;0;0;1;0;1;4;7;0;7;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRemoteComponents;4.0.0;2;1;0;0;1;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/initFields;4.0.0;1;1;0;0;0;0;0;0;1;3;3;0;3;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized;4.0.0;5;3;3;0;0;2;2;1;1;4;17;0;17;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/writeTo;4.0.0;7;3;2;0;1;1;4;1;1;4;36;0;36;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSerializedSize;4.0.0;12;4;3;0;0;1;8;2;1;4;52;0;52;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;1;0;1;0;1;3;12;0;12;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;2;0;1;0;1;4;20;0;20;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;1;0;1;0;1;4;12;0;12;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;2;0;1;0;1;4;23;0;23;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;1;0;1;0;1;3;9;0;9;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;2;0;1;0;1;3;18;0;18;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseDelimitedFrom;4.0.0;6;2;1;0;1;1;2;1;1;4;25;0;25;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseDelimitedFrom;4.0.0;6;2;1;0;2;1;2;1;1;4;34;0;34;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;1;0;1;0;1;3;12;0;12;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;2;0;1;0;1;4;20;0;20;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilderForType;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/newBuilder;4.0.0;2;1;0;0;1;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/toBuilder;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/create;4.0.0;4;1;0;1;0;0;3;1;1;4;14;0;14;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetResult;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clear;4.0.0;5;2;1;0;0;1;3;0;1;4;24;0;24;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clone;4.0.0;2;1;0;1;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptorForType;4.0.0;2;1;0;0;0;0;1;0;1;3;9;0;9;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstanceForType;4.0.0;2;1;0;0;0;0;1;0;1;4;7;0;7;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/build;4.0.0;4;2;1;0;0;1;2;0;1;4;20;0;20;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildParsed;4.0.0;4;2;1;1;0;1;2;0;1;4;27;0;27;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/buildPartial;4.0.0;8;3;2;1;0;1;5;1;1;5;34;0;34;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;6;2;1;0;1;1;1;0;1;3;21;0;21;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;11;5;5;1;1;2;5;0;1;4;47;0;47;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/mergeFrom;4.0.0;21;7;5;1;2;3;2;3;1;4;122;0;122;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasLocalComponent;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getLocalComponent;4.0.0;2;1;0;0;0;0;1;0;1;4;7;0;7;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setLocalComponent;4.0.0;4;1;0;0;1;0;3;0;1;4;13;0;13;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearLocalComponent;4.0.0;4;1;0;0;0;0;3;0;1;3;12;0;12;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRemoteComponentsList;4.0.0;2;1;0;0;0;0;1;0;2;4;7;0;7;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRemoteComponentsCount;4.0.0;2;1;0;0;0;0;1;0;1;4;7;0;7;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getRemoteComponents;4.0.0;2;1;0;0;1;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setRemoteComponents;4.0.0;5;2;1;2;2;1;3;0;1;4;21;0;21;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/setRemoteComponents;4.0.0;3;1;0;1;2;0;2;0;1;4;12;0;12;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/addRemoteComponents;4.0.0;7;3;2;2;1;1;4;0;1;3;27;0;27;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/addRemoteComponents;4.0.0;5;2;1;1;1;1;3;0;1;3;18;0;18;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/addAllRemoteComponents;4.0.0;5;2;1;1;1;1;3;0;1;3;21;0;21;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/clearRemoteComponents;4.0.0;3;1;0;1;0;0;2;0;1;3;9;0;9;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstance;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDefaultInstanceForType;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getDescriptor;4.0.0;2;1;0;0;0;0;1;0;1;3;9;0;9;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/internalGetFieldAccessorTable;4.0.0;2;1;0;0;0;0;1;0;1;3;9;0;9;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasProtocolVersion;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getProtocolVersion;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasType;4.0.0;2;1;0;0;0;0;1;0;1;4;7;0;7;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getType;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getTriedServersList;4.0.0;2;1;0;0;0;0;1;0;2;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getTriedServersCount;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getTriedServers;4.0.0;2;1;0;0;1;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasTxnId;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getTxnId;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasShouldClaim;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getShouldClaim;4.0.0;2;1;0;0;0;0;1;0;1;4;7;0;7;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasTopic;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getTopic;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasPublishRequest;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getPublishRequest;4.0.0;2;1;0;0;0;0;1;0;1;4;7;0;7;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasSubscribeRequest;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSubscribeRequest;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasConsumeRequest;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getConsumeRequest;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasUnsubscribeRequest;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getUnsubscribeRequest;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasStopDeliveryRequest;4.0.0;2;1;0;0;0;0;1;0;1;3;6;0;6;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getStopDeliveryRequest;4.0.0;2;1;0;0;0;0;1;0;1;4;7;0;7;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/hasStartDeliveryRequest;4.0.0;2;1;0;0;0;0;1;0;1;4;8;0;8;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getStartDeliveryRequest;4.0.0;2;1;0;0;0;0;1;0;1;4;7;0;7;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/initFields;4.0.0;9;1;0;0;0;0;8;0;1;4;36;0;36;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/isInitialized;4.0.0;28;17;17;4;0;2;11;0;1;4;83;0;83;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/writeTo;4.0.0;27;13;12;2;1;1;14;1;1;4;129;0;129;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/getSerializedSize;4.0.0;35;14;13;2;0;1;18;3;1;4;230;0;230;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;1;0;1;0;1;4;14;0;14;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;2;0;1;0;1;4;24;0;24;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;1;0;1;0;1;4;11;0;11;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;2;0;1;0;1;4;23;0;23;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;1;0;1;0;1;4;12;0;12;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseFrom;4.0.0;2;1;0;0;2;0;1;0;1;4;23;0;23;2;Yes
Bookkeeper;../bookkeeper/hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java/parseDelimitedFrom;4.0.0;6;2;1;0;1;1;2;1;1;4;32;0;32;2;Yes
